title,body,url,side_score,failure_score,noise_score,final_score,reason
배달 뛰는 사람 있니 ?,"25/04/20 17:59
부업으로 해보려고 하는데 콜 잘잡혀 ?
배달커넥트랑 쿠팡 해보려고 시간은 저녁 7시~11시
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375209/v/377534348,3,1,0,4,부업 관련이나 실패 여부 애매
"요즘 옷값 너무 비싼데, 옷 싸게 살 수 있는 꿀팁 대방출👗","24/03/25 20:45
괜찮은 빈티지 쇼핑몰을 다 모아논 사이트 공유합니다!
5천원부터 2만원대 예쁜 옷들 진짜 많아요💕
https://www.vingle.kr/
우리는 지구와 지갑을 동시에 지키는 빈티지니까!🍀
오직 내 취향만을 생각하는 행복한 소비를 경험해보세요🫶
✅ 빈티지 쇼핑몰을 다 모아놨어요!
✅ 내 스타일 빈티지 옷을 쉽게 찾을 수 있어요.
✅ 거래하러 갈 필요없이 배송까지, 새로워진 빈티지 쇼핑을 즐기세요.
빈티지 봄옷 구경하러가기
⬇️⬇️⬇️
https://www.vingle.kr/",https://everytime.kr/375182/v/337136355,3,1,0,4,부업 관련이나 실패 여부 애매
<2024 제품화 사업화 연계 - 오픈마켓 입점 교육(네이버 스마트스토어 개설 과정)>,"만들마루
24/08/22 11:24
메이커스페이스 만들마루에서 오픈마켓 입점 교육을 진행합니다!
교육 일정 :2024년 9월 02일~2024년 09월 06일 / 19:00 ~ 21:00 / 총 5회차
접수처 : help@mandulmaru.net
연락처 : 062-530-5081
인원 : 20명 (선착순 마감)
교육 내용 : 상세페이지 제작, 런칭 방법과 마케팅 교육
총 5일에 걸쳐 진행되며 모든 회차를 받으실 필요는 없습니다😊",https://everytime.kr/375208/v/352012122,4,1,0,5,부업 관련이나 실패 여부 애매
슬슬 코로나 그리워지는 사람,"(알수없음)
25/05/11 01:33
칸부이는 코로나가 벌써 그리워져요...
원격수업, 원격시험, 재택근무...
그립다
투표
투표 기능은 모바일 앱에서 만나보실 수 있어요.
우이비이ㅡ무",https://everytime.kr/375208/v/379576358,3,1,0,4,부업 관련이나 실패 여부 애매
,"20/04/23 01:51
우리 중간고사 보긴해? 아직까지 공지없는데 재택시험을 치진 않을꺼 아니야...
(알수없음)",https://everytime.kr/375210/v/117357530,3,0,0,3,부업 관련이나 실패 여부 애매
💕고품격 동아리 선율💕에서 신입기수 37기를 모집합니다!,"20/03/15 19:16
🎶고품격 동아리 선율🎶에서 신입기수 37기를 모집합니다!!
⭐악기나 보컬에 관심이 있으신 분들
⭐음악을 사랑하시는 분들이라면
신입생, 재학생 관계없이 누구나 지원하실 수 있습니다!
관심이 있으신 분들은 밑에 안내한 번호로 연락해주시면됩니다!( 문자와 톡 모두 환영입니다🤗)
🎸회장 010 3247 5955
🎸부회장 010 6207 5197
🎤오디션 일정🎤
1차 오디션 : 3월 31일 (화)
2차 오디션 : 4월 2일 (목)
3차 오디션 : 4월 7일 (화)
24일 예정이었던 오디션은 재택수업으로 취소 되었습니다!
💜동아리 선율에 관심이 있으시다면 부담없이 연락해주세요!!💜
instagram: @seonyoul_official
facebook: 전남대 선율-seonyoul",https://everytime.kr/418923/v/109343597,3,1,0,4,부업 관련이나 실패 여부 애매
참여자치21,"23/10/04 22:45
복합쇼핑몰 관련 영상
https://youtu.be/C34zUg7UFMk?si=DJZVfXzWHD5ddM9Q
ㄹㅇ 광주 낙후주범들",https://everytime.kr/375208/v/318239897,3,1,0,4,부업 관련이나 실패 여부 애매
내가 만난 빌런들,"24/09/01 00:23
1. 편의점
편의점 알바할때 이전 타임 알바하던 여자임
어쩌다 말 트게되어서 번호교환하고 톡 주고받았는데 본인 피셜 자긴 20대 중반이고 공무원이며 공무원 월급 적어서 투잡뛰는 거라고 밝혔다
그리고 거의 매일 몇살이나 어린 동생에게 나이값 못하고 회사 뒷담 편의점 사장 뒷담 등등 찡찡대곤 했다
실제로 자기 술마셨다고 해장용 초코에몽까지 얻어마심
그러나 훗날 반전
공무원 아니었음 걍 작은 사무소 직원이었음
사실 나이가 30 중반이었음..
진실을 알고 곧 편의점 그만두게 되어 칼차단 박았다
다른건 몰라도 나이값 못한건 아직도 한심하다
2. 사이비
이 사람은 번화가에서 만났는데 얼굴이 꽤 이쁘장했다.
시내에서 어느 사이비가 그렇듯 뻔한 수법으로 말을 걸어 번호교환 당했다
근데 사이비 치고는 서로 일상적인 대화 나누며 어느정도 말을 텄고 몇번 만났다
이때는 사이비라고 생각 못했는데
왜냐.. 사이비들은 포교하기 위해 연락을 1초라도 빨리 답장하고 약속에 오는데 얘는 약속을 20~30분 늦는거는 기본에 톡도 빨라야 몇시간 늦으면 이틀 이상 걸렸기에 사이비라곤 생각 못했다..
그러나 몇번 만난 후 심리검사지를 들이밀자
바로 칼 차단 했다..
그 밖에 버거킹 여왕벌, 농대 정신병자 여미새 관종, 훈련소에서 한달만에 전역한 사람 등 여러 있다..
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/352938659,3,3,0,6,부업 관련이나 실패 여부 애매
졸업식꽃다발 교내픽업 오늘까지 예약가능하세요. ^^,"24/02/25 10:51
안녕하세요.
생화전문 온오프라인플라워샵 플로랄데이즈입니다.
플로랄데이즈는 신가점, 첨단점(보이저첨단)과
온라인 스마트스토어를 함께 운영중인 생화전문플라워샵입니다.
작년 5월 봉지에서 프리마켓 진행하며 전대 학우분들과 꽃으로 소통했던 그 업체입니다^^
v 인스타그램: @ floraldays_flowershop
v 블로그: https://blog.naver.com/floraldays_flower
v 예약방법: 네이버 '플로랄데이즈'검색 후 네이버예약(날짜, 시간, 사이즈, 옵션 등 선택가능)
: 요청란에 전남대학교 배송요청(9시 30분 김** 픽업으로 작성부탁드려요.)
v 픽업방법: 졸업식 당일 26일 월요일 오전 9시 30분~10시 공대 시계탑앞 네이버 예약내역 확인 후 전달.
2024년 2월 26일 월요일 전남대학교 졸업식 꽃다발 예약시 플로랄데이즈 매장은 물론 교내에서 무료 픽업가능하도록 준비해드려요.
매장 픽업시 전남대학교 학생증 제시하면
꽃다발 쇼핑백/플라워푸드 서비스로 제공해드립니다 ^^
- 교내 픽업일시: 2월 26일 오전 9시 30분~ 10시
- 교내 픽업장소: 공대 시계탑(카페)앞 테라스
- 전남대학교 졸업꽃다발 혜택:
✔️ 무료 배송서비스
✔️ 꽃다발 M사이즈이상 구매시 쇼핑백증정
- 선물용 한송이꽃다발, 미니꽃다발 도 정성스럽게 준비해드립니다.
- 꽃다발 색감(핑크 or 옐로우톤) 및 사이즈 선택 가능(졸업식꽃다발은 특정 이미지상품 준비는 어려우실수있으니 이점 양해부탁드립니다.)
인생의 소중한 순간 졸업식 꽃다발 생화전문 플라워샵 플로랄데이즈와 함께하세요^^",https://everytime.kr/375182/v/332165994,6,1,0,7,부업 관련이나 실패 여부 애매
남자들,"25/07/08 21:12
무신사말고 하이버나 다른쇼핑몰 많니씀?
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375181/v/384868970,3,0,0,3,부업 관련이나 실패 여부 애매
"광주 시민단체, ""광주 복합쇼핑몰 3개 입점 반대""","24/06/27 13:05
삭발까지도 하시고...
광주의 발전을 광주 시민단체가 스스로 걷어차는 중",https://everytime.kr/375208/v/347485572,3,1,0,4,부업 관련이나 실패 여부 애매
,"20/03/06 18:53
재택수업이 싸강임?? 재택수업이 뭐고 어케 진행하는지 뭔 말이라도 해줘야할거 아냐 20학번 뭔 저주받았나",https://everytime.kr/375210/v/107771322,3,1,0,4,부업 관련이나 실패 여부 애매
가끔 조강지처(?)되는 상상함,"03/12 23:42
막 그런거 있잖아 자기전에 셔츠 다려놓고 6시에 일어나서 아침차리고 도시락싸고
7시반쯤에 아내배웅하고 자식들 학교보내고 설거지랑 집청소하고 잠깐 쉬었다가
운동도 하고 집에 있는동안 소소한 부업 같은 것도 하고 애기들 하교하면 간식도 주고
아내퇴근하면 어깨 주물러주구 뭐 그런거 있자나
남자라서 이루어지기 힘든 꿈이겠지만서도... 새벽3시에 아내가 동창들이랑 한잔하고 우리집에서 2차하게 술상 펴라면서 깨워도 펴줄 자신있다고ㅠㅠㅠㅠㅠ",https://everytime.kr/375208/v/404512728,3,1,1,3,부업 관련이나 실패 여부 애매
내가 민주당을 지지하지 않는 이유는,"(알수없음)
25/01/06 21:35
딱 한가지임
복합 쇼핑몰 안지어주고 코스트코같은 각종 시설들 반대하는거
광주에도 복합쇼핑몰을 <- 이거 하나만으로 계엄을 하던 뭘하던 난 끝까지 윤석열 지지할거임
ㅅㅂ 나도 광주에서 스타필드 더현대좀 가보자",https://everytime.kr/375208/v/365235609,3,1,0,4,부업 관련이나 실패 여부 애매
,"20/03/12 17:45
재택근무 8일차
화상회의 하는데 대리님이 위에만 셔츠고 밑에 츄리닝인거 걸림
그래서 부장님이 다들 일어서 보라고 했는데
차장님 빼고 한명도 정장바지 안입음ㅋㅋㅋㅋㅋㅋㅋ
부장님한테 옷편하게 입으려고 재택 근무하냐고 털림
코로나 때문에 재택근무 하는건데...",https://everytime.kr/386037/v/108803587,3,3,1,5,부업 관련이나 실패 여부 애매
하.. 소상공인들 진짜 꼴보기 싫네,"(알수없음)
23/11/28 10:41
왜 자꾸 복합 쇼핑몰 반대하지?.. 지역 상권이 무너지는거랑 복합쇼핑몰이랑 뭔상관인데.. 복합쇼핑몰이 있던 없던 그런 구멍가게들은 안갈건데..",https://everytime.kr/375208/v/323378521,3,0,0,3,부업 관련이나 실패 여부 애매
긱사,"20/04/23 15:03
[Web발신]
2020학년도 1학기 여수생활관
재택수업 연장으로인한 생활관 입주취소 신청 안내
1. 2020학년도 1학기 입주 취소 신청
1) 신청기간: 2020. 4. 21.(화) ~ 4. 24.(금) 18:00까지
2) 신청방법: 생활관홈페이지- 마이페이지- 입주신청정보- 환불신청
3) 환불예정일: 환불신청 순서에 따라 순차적 전액 환불
※ 입주취소 신청하지 않은 학생들은 자동 입주 신청으로 간주하며, 개관 후 환불은 중간퇴관에 적용 되어 반환 됨.
2. (4월 27일 이후) 입주 희망하고자 하는 학생은 입주신청""2020. 1학기 입주신청""
※ 단, 실습 집중수업 신청 및 대면수업 전환 시 ‘20. 1학기 선발자만 선발
어차피 대면확정전까지 들어가는 사람이 그렇게 많으려나...?",https://everytime.kr/375209/v/117434673,3,3,0,6,부업 관련이나 실패 여부 애매
나 진짜 고민 댓글 부탁 / 요약 - 150대출해서 돈 빌려줌•••,"22/04/06 19:38
갓 20살 됐옹
부모님은 이혼하셔서 계속 아빠랑 같이 지내다가 (아빠랑은 너무너무 좋아 !! ) 근데 그 집에만 있으면 내가 나태해지고 행동하기에 불편해서 대학생활부터는 엄마집에서 다니거든 ??
엄마가 우리 때문에 재혼도 못 하시고 혼자 외롭게 지내셨단 걸 알아
이번부터 엄마랑 같이 지내보니깐 혼자있을 때 외로움 달래시려고 친구만나고 유튜브 영상만 보면서 시간을 보내시더라 그거 알고는 많이 속상했어
그니까 내 고민은 엄마가 마땅한 벌이가 없으셔
그래서 매번 우리 돈 빌려가고 그러셨거든 ?
나 이번엔 대출받은거랑 모아놓은 돈이랑 해서 엄마한테 거의 250정도 빌려드렸어
나도 돈이 많은 게 아니야 일단 아빠가 잘 사는 것도 아니고ㅠㅠ
차상위 계층이고 나는 집안 사정이 어려우니까 용돈 안 받고 알바 투잡뛰면서 대학생활하느라 나도 빠듯해..
근데 그럼에도 엄마가 다른 사람한테 돈 빌리는 것 보단 나한테 돈 빌리는 게 나으니깐 매번 빌려줬는데 ..
이게 맞는 걸까 ..?
엄마가 막 나한테 집에 올 때 엄마 ~ 먹고 싶다 ~ 사오라 한 번씩 그러시는데 그럴 때마다 부담돼
엄마가 돈 없는 걸 아는데 나도 돈이 없어서 ..
그런 말 하는 엄마가 좀.. 그래
그냥 내가 너무 각박하게 계산적으로 행동하는 걸까 ??
엄마가 뭐 사오라고 하면 너네는 너네돈으로 사드려 ??
엄마랑 잘 안 지내봐서 뭐가 바른 건지 잘 모르겠다,,",https://everytime.kr/375208/v/244532180,3,3,2,4,부업 관련이나 실패 여부 애매
,"(알수없음)
21/02/04 22:19
나 학원다니는데 강사님을 좋아하게 되어서 너무 힘들다,,, 나는 20대 초반이고 강사님은 정확한 나이는 모르지만 20대 후반이야. 쌤은 직장도 있고 (학원강사는 투잡) 번듯한데 내가 키도 작고, 학생이고 애처럼 보여서 그 쌤한테는 연애상대로 안보이겠지..? 일단은 가까워지고 싶은데 그것마저 쉽지가 않아,,, 앞으로 계속 봐야하는데 내가 좋아하는 거 티내면 수업 듣는데 어색하고 힘들어질까봐 꼭꼭 숨기는 중이야... 그냥 깔끔하게 접는 게 맞는 걸까?
(알수없음)",https://everytime.kr/375181/v/165112876,3,1,1,3,부업 관련이나 실패 여부 애매
🎨📷대세는 <와이키킼> N잡러!!🧩🌅,"24/02/18 23:28
인스타 블로그 유튜브로 부수입💵을 버는
사람들 보면서 ‘나도 해보고 싶다’
생각 해본 적 있는 사람 손🙋🙋‍♂️🙋‍♀️
OR
놀러다니면서 📷사진찍고 싶은 사람🙆
🎨포토샵을 배워보고 싶은 사람🙆‍♀️
나만의 🧩굿즈를 만들고 싶은 사람🙆‍♂️
같이 나의 스토리가 담긴 굿즈를 만들자!
우리의 목표는 독립서점 디피 or 굿즈페어 부스
⭐️지원자격💫
휴대폰이 있는 사람
폰에 사진 어플이 있는 사람
하루 1끼 이상 먹는 사람
20대 이상 직장인 대학생 환영
여기로👇👇👇👇연락주세요!
https://open.kakao.com/o/sHHbuy7f
⚠️회원들에게 피해를 끼치는 포교활동은 운영진이 할 수 있는 모든 조취를 취할 것입니다⚠️",https://everytime.kr/375182/v/331064867,9,1,0,10,부업 관련이나 실패 여부 애매
인스타 계정,"22/05/09 23:07
부업하는 사람한테 뺏겼는데 , 제 뒷모습 사진을 그대로 이용하는데 삭제하게 할 방법없을까요??법적으로 문제 없나요?
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/250752806,3,2,0,5,부업 관련이나 실패 여부 애매
재학생 자수성가 부럽긴해,"25/09/10 19:48
밑글에 경영대 쇼핑몰 대표 지인인데
인스타보면 좋은집 좋은차에 맨날 명품사고 비싼 식당 감 진짜 돈 펑펑쓰던데",https://everytime.kr/375208/v/389606619,3,0,0,3,부업 관련이나 실패 여부 애매
잠옷 새상품,"25/06/01 14:58
쇼핑몰 폐업후 마진없이 내놓습니다 수량
10개정두 있어요
2만원에 드립니다 캡내장 있습니다!
+스크런치 세트에용",https://everytime.kr/377489/v/381522640,3,1,0,4,부업 관련이나 실패 여부 애매
전대 홈페이지 Q&A는 왜 있는건지 모르겠다,"20/03/11 18:45
답변 올라온거 보면 취사선택해서 하던데
재택수업 관련해서 공지도 제대로 안해
다음주에 개강하는거 맞냐???
엉망진창이네 왜 이렇게 체계도 없어보이고
의욕도 없어보이고 그러냐",https://everytime.kr/375208/v/108626533,3,1,0,4,부업 관련이나 실패 여부 애매
